College Code,College Name ,Location,District,College Type,College Course,GM,GMK,GMR
E121,Vivekananada College of Engineering Technology,NEHARU NAGARA,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGINEERING(DATA SCIENCE),67169,--,77100
E121,Vivekananada College of Engineering Technology,NEHARU NAGARA,Dakshina Kannada Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,76115,80714,78904
E121,Vivekananada College of Engineering Technology,NEHARU NAGARA,Dakshina Kannada Dist,Private ,MECHANICAL ENGINEERING,141978,160201,154953
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,51253,53942,53813
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND BUSINESS SYSTEMS,73573,--,73973
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND DESIGN,70009,97793,79089
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,COMPUTER SCIENCE AND ENGINEERING,41641,47177,47180
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,ELECTRONICS AND COMMUNICATION ENGG,72397,79071,79124
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,INFORMATION SCIENCE AND ENGINEERING,59794,60214,63339
E123,Canara Engineering College,BANTWAL,Dakshina Kannada Dist,Private ,MECHANICAL ENGINEERING,141094,155950,175126
E124,Rajiv Gandhi Institute of Technology,HEBBAL,Bangalore,Private ,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,29814,--,41201
E124,Rajiv Gandhi Institute of Technology,HEBBAL,Bangalore,Private ,BIO-MEDICAL ENGINEERING,36291,--,52641
E124,Rajiv Gandhi Institute of Technology,HEBBAL,Bangalore,Private ,COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE),56782,--,78443
E124,Rajiv Gandhi Institute of Technology,HEBBAL,Bangalore,Private ,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),65641,79610,88250
